,trackId,trackTitle,artistName,genre,nearest_trackId,nearest_trackTitle,nearest_artistName,nearest_genre,min_distance
272,54449346,The Thrill Is Gone,B.B. King,blues,47081241,How Blue Can You Get?,B.B. King,blues,0.1193756671681967
273,53462512,Fall In Line,Christina Aguilera,pop,54023317,Like I Do,Christina Aguilera,pop,0.20499048881837467
274,55468200,Purple Pills,D12,hiphop,55468201,My Band,D12,hiphop,0.23299968718137398
275,27622495,"It's A Man's, Man's, Man's World",James Brown,rnb,34470927,"What'd I Say, Pt. I & II",Ray Charles,pop,0.17536356348808946
276,41332256,Simply Beautiful,Al Green,rnb,48796826,Voyage to Atlantis,The Isley Brothers,pop,0.14947878025805317
277,47551170,Use Me,Bill Withers,pop,54600844,Papa Was A Rollin' Stone,The Temptations,rnb,0.20000823877680507
278,47882896,Across 110th Street,Bobby Womack,rnb,47882908,Woman's Gotta Have It,Bobby Womack,rnb,0.23764139312934685
279,53001376,Accelerate,Christina Aguilera,pop,54023317,Like I Do,Christina Aguilera,pop,0.1970221835283863
280,37605560,So Far Away,Avenged Sevenfold,rock,37605554,Nightmare,Avenged Sevenfold,rock,0.1093292596212907
281,30058386,"My Heart Will Go On (Love Theme from ""Titanic"")",James Horner,score,46858253,Wind Of Change,Scorpions,rock,0.3681714891283253
282,47340313,Love's Holiday,"Earth, Wind & Fire",pop,34899695,"For the Love of You, Pts. 1 & 2",The Isley Brothers,pop,0.0908702628366157
283,47226356,A Song For You (LP Version),Donny Hathaway,soul,47014843,Baltimore (Album Version),Nina Simone,jazz,0.25594550483668066
284,33916958,Zoom,The Commodores,pop,51502939,Forever Mine,The O'Jays,pop,0.09721296484150532
285,46865163,Knockin' On Heaven's Door (Remastered),Bob Dylan,pop,47022376,Whole Lotta Love,Led Zeppelin,rock,0.23505878073979314
286,34566923,People Are Strange,The Doors,rock,48896670,Money (2011 Remastered Version),Pink Floyd,pop,0.1984389079068003
287,32696727,Dragula,Rob Zombie,rock,46984368,Superbeast,Rob Zombie,rock,0.13662882063789916
288,49717300,Opps,Vince Staples,hiphop,50792386,Get The Fuck Off My Dick,Vince Staples,hiphop,0.2264087656957643
289,51502939,Forever Mine,The O'Jays,pop,33916958,Zoom,The Commodores,pop,0.09721296484150532
290,40380298,Child In Time (1995 Remastered Version),Deep Purple,rock,47021901,Holy Diver,Dio,rock,0.1715867269701573
291,34833201,Whiskey In The Jar,Metallica,rock,47059341,Enter Sandman,Metallica,rock,0.10739926779264253
292,40783759,I'm Still In Love With You,Al Green,rnb,51502939,Forever Mine,The O'Jays,pop,0.10995559166456492
293,31500658,"You're The First, The Last, My Everything",Barry White,pop,47368260,I Love Music,The O'Jays,pop,0.2388561844844379
294,46884277,Fantasy,"Earth, Wind & Fire",pop,33525528,Boogie Wonderland,"Earth, Wind & Fire",pop,0.18133864310757175
295,46946753,Never Can Say Goodbye,The Jackson 5,pop,47025638,Cruisin',Smokey Robinson,rnb,0.2563858775256864
296,29055338,You Know How We Do It (Digitally Remastered 03),Ice Cube,hiphop,29055398,No Vaseline,Ice Cube,hiphop,0.13409273893509244
297,33964630,Scars,Papa Roach,rock,47976045,Through Glass,Stone Sour,rock,0.11058408574990752
298,30422870,Hive,Earl Sweatshirt,hiphop,29032152,Chum,Earl Sweatshirt,hiphop,0.20403998023740455
299,54455374,Perfect Strangers,Deep Purple,rock,47021608,I Surrender,Rainbow,rock,0.18121753596785328
300,31304161,Whisky in the jar,Thin Lizzy,rock,38363393,Since You Been Gone,Rainbow,rock,0.15518127673551219
301,54451514,I Put A Spell On You,Nina Simone,jazz,29232303,Strange Fruit,Billie Holiday,jazz,0.19946304578684138
302,38363393,Since You Been Gone,Rainbow,rock,47027331,Jailbreak,Thin Lizzy,rock,0.15426084822002883
303,41620988,Soul Man,Sam & Dave,soul,41621012,Sweet Soul Music,Arthur Conley,soul,0.16713491575912076
304,46960107,Heavy (feat. Kiiara),Linkin Park,alternative,42847642,One More Light,Linkin Park,alternative,0.0918114747307116
305,40366600,Falling Away from Me,Korn,rock,7866618,Happy?,Mudvayne,pop,0.14287905662513667
306,38933222,Stricken,Disturbed,rock,7866618,Happy?,Mudvayne,pop,0.1132491534115343
307,37605557,Afterlife,Avenged Sevenfold,rock,37605561,Welcome to the Family,Avenged Sevenfold,rock,0.05397760177595301
308,40659803,Bring It On Home To Me,Sam Cooke,pop,47199611,Tracks Of My Tears,Smokey Robinson,rnb,0.262357329172608
309,48159631,Change The World,Eric Clapton,rock,49622249,Tears In Heaven,Eric Clapton,rock,0.2827084252464618
310,41498315,Sleep On The Floor,The Lumineers,pop,46980598,All The Pretty Girls,Kaleo,alternative,0.25606733299424156
311,8708737,Mother,Danzig,rock,8708658,Twist Of Cain,Danzig,rock,0.16153021329794215
312,40283755,You Can't Hurry Love,The Supremes,rnb,41620965,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,pop,0.1778132465207859
313,52371912,Beyond,Leon Bridges,soul,51143034,Bad Bad News,Leon Bridges,soul,0.23768146981055915
314,47059337,One,Metallica,rock,47059335,Nothing Else Matters,Metallica,rock,0.10722179010220423
315,31304017,Dancing In The Moonlight (It's Caught Me In It's Spotlight),Thin Lizzy,rock,38363393,Since You Been Gone,Rainbow,rock,0.28001847300130045
316,46858924,Easy,Faith No More,rock,54455374,Perfect Strangers,Deep Purple,rock,0.3314321205650417
317,50792386,Get The Fuck Off My Dick,Vince Staples,hiphop,49717300,Opps,Vince Staples,hiphop,0.2264087656957643
318,42688366,(What A) Wonderful World,Sam Cooke,pop,42811590,You Send Me,Sam Cooke,pop,0.16213505720602417
319,31314064,Dr. Feelgood,Mötley Crüe,rock,31313933,Shout At The Devil,Mötley Crüe,rock,0.09781289163622486
320,50854352,Stairway to Heaven,The O'Jays,pop,51502938,Cry Together,The O'Jays,pop,0.06541797529050775
321,46865663,Family Affair (Single Version),Sly & The Family Stone,pop,47006875,Midnight Train to Georgia,Gladys Knight & The Pips,pop,0.26718608730450977
322,31319970,Coming Undone,Korn,rock,34822928,Chop Suey! (Album Version),System Of A Down,pop,0.12413223882346935
323,55040797,Panama (Album Version),Van Halen,rock,50523973,Hot For Teacher (2015 Remastered Version),Van Halen,rock,0.12970271044237214
324,50523977,Jump (2015 Remastered Version),Van Halen,rock,34104935,Smoke On the Water (2012 - Remaster),Deep Purple,rock,0.1776211523704777
325,34704198,Hit the road Jack,Ray Charles,pop,34470927,"What'd I Say, Pt. I & II",Ray Charles,pop,0.23757879975490748
326,31948634,Trouble Man,Marvin Gaye,rnb,40783759,I'm Still In Love With You,Al Green,rnb,0.1590186056601416
327,49887819,I Never Loved a Man (The Way I Love You),Aretha Franklin,soul,34202206,River Deep - Mountain High (Remastered Version 1991),Ike & Tina Turner,pop,0.21803988971287203
328,29055877,Guerrilla Radio (Album Version),Rage Against The Machine,rock,43797477,Bombtrack (Remastered),Rage Against The Machine,rock,0.1495425269526287
329,55040794,Runnin' With The Devil (Album Version),Van Halen,rock,55040797,Panama (Album Version),Van Halen,rock,0.20868476901492672
330,40498025,Could It Be I'm Falling In Love (LP Version),Spinners,soul,47025638,Cruisin',Smokey Robinson,rnb,0.15346034944836007
331,37605561,Welcome to the Family,Avenged Sevenfold,rock,37605557,Afterlife,Avenged Sevenfold,rock,0.05397760177595301
332,48200573,Raining Blood,Slayer,metal,34604448,South of Heaven,Slayer,metal,0.13743390657704047
333,46877892,Living After Midnight,Judas Priest,rock,46928176,Hallowed Be Thy Name (1998 Remastered Version),Iron Maiden,rock,0.18754090326827733
334,31906608,The Hanging Tree,James Newton Howard,score,37172376,Main Titles - Fantastic Beasts and Where to Find Them Theme,James Newton Howard,score,0.30806965601254543
335,41624223,We Don't Need Another Hero (Thunderdome),Tina Turner,pop,46868553,What's Love Got to Do with It,Tina Turner,pop,0.24583852184943378
336,46928176,Hallowed Be Thy Name (1998 Remastered Version),Iron Maiden,rock,46877892,Living After Midnight,Judas Priest,rock,0.18754090326827733
337,38625080,The End ( LP Version ),The Doors,rock,34566923,People Are Strange,The Doors,rock,0.20264857325824348
338,30422869,Sunday,Earl Sweatshirt,hiphop,29032152,Chum,Earl Sweatshirt,hiphop,0.3528993863544845
339,55468201,My Band,D12,hiphop,30183094,Forgot About Dre,Dr. Dre,hiphop,0.17991255425149688
340,29099823,House of The Rising Sun,Five Finger Death Punch,metal,44488815,Wash It All Away,Five Finger Death Punch,metal,0.09274520150689103
341,47005189,Nightshift,The Commodores,pop,41662759,Sexual Healing,Marvin Gaye,rnb,0.2766007423864333
342,51502938,Cry Together,The O'Jays,pop,50854352,Stairway to Heaven,The O'Jays,pop,0.06541797529050775
343,46865664,If You Want Me To Stay,Sly & The Family Stone,pop,40783755,Love And Happiness,Al Green,rnb,0.17704463714504082
344,31315049,Home Sweet Home,Mötley Crüe,rock,31313933,Shout At The Devil,Mötley Crüe,rock,0.1601186570300882
345,47105502,I'll Be Around (Remastered Version),Spinners,soul,47025638,Cruisin',Smokey Robinson,rnb,0.12761068485963256
346,47020605,Rainbow In The Dark,Dio,rock,49398540,Don't Talk To Strangers,Dio,rock,0.1749962515899297
347,55587573,SoulMate,Justin Timberlake,pop,54023317,Like I Do,Christina Aguilera,pop,0.2172509751570214
348,33561199,My Curse,Killswitch Engage,metal,33561232,The End of Heartache,Killswitch Engage,metal,0.08797508496725037
349,12572609,Back Stabbers,The O'Jays,pop,40783755,Love And Happiness,Al Green,rnb,0.16454048494635043
350,41620989,"Hold On, I'm Coming",Sam & Dave,soul,46864635,(Sittin' On) The Dock Of The Bay (LP Version),Otis Redding,soul,0.24123090855857177
351,42753723,Nemo,Nightwish,metal,49055817,Over The Hills And Far Away,Nightwish,metal,0.09597506608801276
352,42847642,One More Light,Linkin Park,alternative,46960107,Heavy (feat. Kiiara),Linkin Park,alternative,0.0918114747307116
353,43797477,Bombtrack (Remastered),Rage Against The Machine,rock,29055877,Guerrilla Radio (Album Version),Rage Against The Machine,rock,0.1495425269526287
354,38169509,"Girls, Girls, Girls",Mötley Crüe,rock,31314064,Dr. Feelgood,Mötley Crüe,rock,0.13295488249469478
355,49648703,Painkiller,Judas Priest,rock,46924245,The Trooper (1998 Remastered Version),Iron Maiden,rock,0.08428434545811136
356,29232303,Strange Fruit,Billie Holiday,jazz,54451514,I Put A Spell On You,Nina Simone,jazz,0.19946304578684138
357,47449901,The Makings Of You,Curtis Mayfield,soul,49300297,Give Me Your Love (Love Song),Curtis Mayfield,soul,0.18936629237499059
358,47052897,Lean on Me,Bill Withers,pop,29074968,Lean on Me,Bill Withers,pop,0.2113159742722196
359,46980598,All The Pretty Girls,Kaleo,alternative,41498315,Sleep On The Floor,The Lumineers,pop,0.25606733299424156
360,55779402,House Of The Rising Sun,The Animals,pop,47023496,Fortunate Son,Creedence Clearwater Revival,rock,0.21688614403780682
361,57321461,Iron Man (Remastered Version),Black Sabbath,rock,57321462,Paranoid (Remastered Version),Black Sabbath,rock,0.04649357836304613
362,49668056,Love Me Like You Do,Ellie Goulding,pop,48660331,All The Stars,Kendrick Lamar,hiphop,0.3226844111687164
363,53774452,Mannish Boy,Muddy Waters,blues,46858115,Smokestack Lightnin',Howlin' Wolf,blues,0.0793244159618064
364,46877798,Is This Love,Whitesnake,rock,47080200,Catch The Rainbow,Rainbow,rock,0.2444023819868376
365,46952619,Night Nurse,Gregory Isaacs,reggae,46952629,Handsworth Revolution,Steel Pulse,reggae,0.13555129717197034
366,49055817,Over The Hills And Far Away,Nightwish,metal,42753723,Nemo,Nightwish,metal,0.09597506608801276
367,47268475,The Vengeful One,Disturbed,rock,44488812,Jekyll And Hyde,Five Finger Death Punch,metal,0.15615873212305798
368,46952509,Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight & The Pips,pop,47199611,Tracks Of My Tears,Smokey Robinson,rnb,0.1756895096301333
369,57321462,Paranoid (Remastered Version),Black Sabbath,rock,57321461,Iron Man (Remastered Version),Black Sabbath,rock,0.04649357836304613
370,47005566,If I Were Your Woman,Gladys Knight & The Pips,pop,46952509,Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight & The Pips,pop,0.17941869497942342
371,32517877,Where Did Our Love Go,The Supremes,rnb,29060663,Ain't Too Proud To Beg,The Temptations,rnb,0.16850636629586346
372,41654569,Got The Life,Korn,rock,31319970,Coming Undone,Korn,rock,0.17225251188539792
373,47023284,Everyday People,Sly & The Family Stone,pop,47017242,Dance to the Music,Sly & The Family Stone,pop,0.1852569251919961
374,55468202,Fight Music,D12,hiphop,30542058,'Till I Collapse,Eminem,hiphop,0.15087957527863483
375,40500262,Cemetary Gates (LP Version),Pantera,rock,40499515,This Love  (LP Version),Pantera,rock,0.08316934779591267
376,47017242,Dance to the Music,Sly & The Family Stone,pop,47023284,Everyday People,Sly & The Family Stone,pop,0.1852569251919961
377,48360991,Practice What You Preach,Barry White,pop,34899695,"For the Love of You, Pts. 1 & 2",The Isley Brothers,pop,0.11293655702768257
378,47049328,Mercedes Benz (Album Version),Janis Joplin,pop,47073227,Proud Mary,Creedence Clearwater Revival,rock,0.2416126057920387
379,47021261,A Sunday Kind Of Love,Etta James,pop,46884521,I'll Be Seeing You,Billie Holiday,jazz,0.1732725532427285
380,14142453,The Dope Show,Marilyn Manson,rock,14142243,Sweet Dreams (Are Made Of This),Marilyn Manson,rock,0.17469465784571536
381,42811590,You Send Me,Sam Cooke,pop,42688366,(What A) Wonderful World,Sam Cooke,pop,0.16213505720602417
382,46858115,Smokestack Lightnin',Howlin' Wolf,blues,53774452,Mannish Boy,Muddy Waters,blues,0.0793244159618064
383,46952510,It's A Shame,Spinners,soul,29060663,Ain't Too Proud To Beg,The Temptations,rnb,0.15722075344998054
384,34470927,"What'd I Say, Pt. I & II",Ray Charles,pop,46860779,I've Got A Woman,Ray Charles,pop,0.13228262660524392
385,47207249,Here I Go Again,Whitesnake,rock,49577451,Crazy Train,Ozzy Osbourne,rock,0.23275333838769563
386,37953894,Narcissistic Cannibal (feat. Skrillex & Kill The Noise),Korn,rock,23800688,Absolute Zero,Stone Sour,rock,0.186048446294779
387,47307131,A Rose Is Still a Rose,Aretha Franklin,soul,46882267,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,soul,0.2790661302911345
388,47027331,Jailbreak,Thin Lizzy,rock,38363393,Since You Been Gone,Rainbow,rock,0.15426084822002883
389,41206319,I Got You (I Feel Good),James Brown,rnb,25617603,Baby I Need Your Loving,Four Tops,pop,0.24290033005184986
390,46872086,Burnin' For You,Blue Öyster Cult,rock,37952946,(Don't Fear) The Reaper,Blue Öyster Cult,rock,0.3053895482663145
391,44488812,Jekyll And Hyde,Five Finger Death Punch,metal,47268475,The Vengeful One,Disturbed,rock,0.15615873212305798
392,45643315,Wish I Had An Angel,Nightwish,metal,45643985,Amaranth (Album Version),Nightwish,metal,0.09354051083869963
393,48412867,Pour Some Sugar On Me,Def Leppard,rock,48189040,Still of the Night (2017 Remastered Version),Whitesnake,rock,0.17255831819264023
394,54023317,Like I Do,Christina Aguilera,pop,53001376,Accelerate,Christina Aguilera,pop,0.1970221835283863
395,54451511,Don't Let Me Be Misunderstood,Nina Simone,jazz,53380677,Four Women,Nina Simone,jazz,0.13879968900971695
396,47022354,Symphony Of Destruction,Megadeth,metal,46887239,Holy Wars...The Punishment Due,Megadeth,metal,0.09056149494176013
397,46887414,Gimme Three Steps,Lynyrd Skynyrd,rock,47449680,Tuesday's Gone,Lynyrd Skynyrd,rock,0.21104372069172572
398,31500144,"Never, Never Gonna Give Ya Up",Barry White,pop,48360991,Practice What You Preach,Barry White,pop,0.2520547599245544
399,46887239,Holy Wars...The Punishment Due,Megadeth,metal,47022354,Symphony Of Destruction,Megadeth,metal,0.09056149494176013
400,49300297,Give Me Your Love (Love Song),Curtis Mayfield,soul,33916958,Zoom,The Commodores,pop,0.18310387066031109
401,47449680,Tuesday's Gone,Lynyrd Skynyrd,rock,47020129,Simple Man,Lynyrd Skynyrd,rock,0.14005998058248526
402,47021608,I Surrender,Rainbow,rock,54455374,Perfect Strangers,Deep Purple,rock,0.18121753596785328
403,44488815,Wash It All Away,Five Finger Death Punch,metal,29099823,House of The Rising Sun,Five Finger Death Punch,metal,0.09274520150689103
404,48132679,Angel of Death,Slayer,metal,34604448,South of Heaven,Slayer,metal,0.09483733712783604
405,46860609,Being With You,Smokey Robinson,rnb,40309960,Just My Imagination (Running Away With Me),The Temptations,rnb,0.2873328730424478
406,34904258,Thank You (Falettinme Be Mice Elf Agin) (single master),Sly & The Family Stone,pop,53758246,Get Up (I Feel Like Being A) Sex Machine,James Brown,rnb,0.20149469641978124
407,47368260,I Love Music,The O'Jays,pop,46865664,If You Want Me To Stay,Sly & The Family Stone,pop,0.18434102900773686
408,33916794,Machine Gun,The Commodores,pop,34904258,Thank You (Falettinme Be Mice Elf Agin) (single master),Sly & The Family Stone,pop,0.23517485876839883
409,41662540,Unstoppable,Lianne La Havas,alternative,47437165,The Healing,Gary Clark Jr.,rock,0.3054238443570215
410,50523973,Hot For Teacher (2015 Remastered Version),Van Halen,rock,55040797,Panama (Album Version),Van Halen,rock,0.12970271044237214
411,46860097,Voodoo,Godsmack,rock,31319970,Coming Undone,Korn,rock,0.15327287834996117
412,49032307,Bright Lights,Gary Clark Jr.,rock,38204807,Rumble And Sway,Jamie N Commons,alternative,0.29652156615473657
413,40518548,Baby Love,The Supremes,rnb,32521048,Stop! In The Name Of Love,The Supremes,rnb,0.14499027432205713
414,32965778,Crossroads,Cream,rock,47868335,White Room,Cream,rock,0.21314729285004796
415,53380677,Four Women,Nina Simone,jazz,54451511,Don't Let Me Be Misunderstood,Nina Simone,jazz,0.13879968900971695
416,41517606,Changes,Charles Bradley,rnb,14104158,Nobody but You,Charles Bradley,rnb,0.1699087030741525
417,47020611,Someday We'll All Be Free (LP Version),Donny Hathaway,soul,35033759,We The People Who Are Darker Than Blue,Curtis Mayfield,soul,0.19001978173715173
418,51240699,No More Tears (Album Version),Ozzy Osbourne,rock,49648703,Painkiller,Judas Priest,rock,0.1960578026791152
419,33561235,Holy Diver,Killswitch Engage,metal,14254880,Oops!...I Did It Again,Children Of Bodom,metal,0.17626135628058748
420,41433349,I Stand Alone,Godsmack,rock,38933199,Down With The Sickness,Disturbed,rock,0.07881245486774635
421,46860079,The Harder They Come,Jimmy Cliff,reggae,32870061,You Can Get It If You Really Want,Jimmy Cliff,reggae,0.20479492335267846
422,29074968,Lean on Me,Bill Withers,pop,47052897,Lean on Me,Bill Withers,pop,0.2113159742722196
423,23800609,Bother,Stone Sour,rock,49451828,Tired,Stone Sour,rock,0.18545493555664194
424,46946967,Boogie On Reggae Woman,Stevie Wonder,rnb,11175437,That Girl,Stevie Wonder,rnb,0.20026179298444702
425,53697744,Cripn 4 Life,Snoop Dogg,hiphop,54023317,Like I Do,Christina Aguilera,pop,0.2961758214780078
426,33964631,Getting Away With Murder,Papa Roach,rock,33964565,Between Angels And Insects,Papa Roach,rock,0.11381115198148928
427,41445528,I'll Be Around (LP Version),Spinners,soul,50854352,Stairway to Heaven,The O'Jays,pop,0.1780784245687641
428,29099693,Love Gun,Kiss,rock,46877892,Living After Midnight,Judas Priest,rock,0.2368464825133334
429,34922750,Cornfield Chase,Hans Zimmer,score,34922607,Day One,Hans Zimmer,score,0.06586538889283589
430,29077450,All I Could Do Was Cry,Etta James,pop,46858435,I'd Rather Go Blind,Etta James,pop,0.17021817283150942
431,29099039,Detroit Rock City,Kiss,rock,9076219,Stargazer,Rainbow,rock,0.25252035509946136
432,46984369,Living Dead Girl,Rob Zombie,rock,41433349,I Stand Alone,Godsmack,rock,0.18121874212947542
433,47719708,In The Midnight Hour (Remastered Single Version),Wilson Pickett,soul,41620966,"Reach Out, I'll Be There",Four Tops,pop,0.22394721063490153
434,46858800,Land Of 1000 Dances,Wilson Pickett,soul,55221138,I Got You (I Feel Good),James Brown,rnb,0.25415450268857187
435,56248610,Threnody,Goldmund,electro,17101766,In A Notebook,Goldmund,electro,0.22366826680177954
436,31313933,Shout At The Devil,Mötley Crüe,rock,31314064,Dr. Feelgood,Mötley Crüe,rock,0.09781289163622486
437,51143034,Bad Bad News,Leon Bridges,soul,52812288,Shy,Leon Bridges,soul,0.1854396069885903
438,32703869,Please Forgive My Heart,Bobby Womack,rnb,28756663,I Still Got It,Lee Fields,rnb,0.4183931557596311
439,47014843,Baltimore (Album Version),Nina Simone,jazz,54451511,Don't Let Me Be Misunderstood,Nina Simone,jazz,0.21004173750376975
440,47734439,Photograph,Def Leppard,rock,47734440,Rock Of Ages,Def Leppard,rock,0.14115456703777907
441,47882908,Woman's Gotta Have It,Bobby Womack,rnb,51502938,Cry Together,The O'Jays,pop,0.14038407411949239
442,47690579,Looking Too Closely,Fink,alternative,46861847,Way Down We Go,Kaleo,alternative,0.40434336523149395
443,47106044,That's How Strong My Love Is (LP Version),Otis Redding,soul,46858674,Try A Little Tenderness (LP Version),Otis Redding,soul,0.2503200428713718
444,41620962,What Becomes Of The Brokenhearted,Jimmy Ruffin,rnb,32517877,Where Did Our Love Go,The Supremes,rnb,0.20473823895834742
445,46873535,Don't Let Me Be Misunderstood,The Animals,pop,47868335,White Room,Cream,rock,0.20495010017085435
446,31906613,The Hanging Tree,James Newton Howard,score,31906608,The Hanging Tree,James Newton Howard,score,0.31261341583396995
447,47043709,I Feel Free,Cream,rock,47868335,White Room,Cream,rock,0.14581171170340346
448,46873342,Roots Bloody Roots,Sepultura,rock,34912682,Arise (Reissue),Sepultura,rock,0.20629849523844956
449,33535429,Man In The Long Black Coat (Album Version),Bob Dylan,pop,47081381,My Home Is In The Delta,Muddy Waters,blues,0.26223574800149585
450,32521048,Stop! In The Name Of Love,The Supremes,rnb,40518548,Baby Love,The Supremes,rnb,0.14499027432205713
451,50234144,That's The Way I Feel About 'Cha,Bobby Womack,rnb,47927783,If You Think You're Lonely Now,Bobby Womack,rnb,0.09906624393040764
452,47354453,No Good,Kaleo,alternative,38931364,I Can't Go On Without You,Kaleo,alternative,0.14820827009970572
453,46953871,Strange Brew,Cream,rock,47868335,White Room,Cream,rock,0.13998763591552155
454,34140363,God Is Dead?,Black Sabbath,rock,32312365,Hail to the King,Avenged Sevenfold,rock,0.290991664295725
455,32315051,Here I Go Again (USA Remix),Whitesnake,rock,38363393,Since You Been Gone,Rainbow,rock,0.1806249105567559
456,46872554,No One Like You,Scorpions,rock,47716442,Crazy Train (Remastered),Ozzy Osbourne,rock,0.18848336664684695
457,32329343,Laid to Rest,Lamb of God,rock,32329331,Hourglass (Album Version),Lamb of God,rock,0.06831186446104465
458,43797478,Take The Power Back (Remastered),Rage Against The Machine,rock,43797477,Bombtrack (Remastered),Rage Against The Machine,rock,0.2951580832817672
459,47437165,The Healing,Gary Clark Jr.,rock,41662540,Unstoppable,Lianne La Havas,alternative,0.3054238443570215
460,47043911,I Feel Good,Beres Hammond,reggae,33317554,Tempted to Touch,Beres Hammond,reggae,0.03140140686966442
461,32329287,Redneck,Lamb of God,rock,32329343,Laid to Rest,Lamb of God,rock,0.0770569149535999
462,29109098,Hangar 18,Megadeth,metal,46887236,Peace Sells,Megadeth,metal,0.08192659789648071
463,47238572,Break On Through (To The Other Side) [Remastered],The Doors,rock,33426159,Sympathy For The Devil,The Rolling Stones,rock,0.21822892674948446
464,25617603,Baby I Need Your Loving,Four Tops,pop,41206319,I Got You (I Feel Good),James Brown,rnb,0.24290033005184986
465,47105501,Night Time Is The Right Time,Ray Charles,pop,39547412,Baby Workout,Jackie Wilson,pop,0.2857587004055918
466,31815368,Cryin' Like A Bitch!!,Godsmack,rock,41433349,I Stand Alone,Godsmack,rock,0.11040506740816969
467,35033759,We The People Who Are Darker Than Blue,Curtis Mayfield,soul,47449901,The Makings Of You,Curtis Mayfield,soul,0.1900079834275975
468,42769960,A Tout Le Monde,Megadeth,metal,40500262,Cemetary Gates (LP Version),Pantera,rock,0.11274801880592589
469,9076219,Stargazer,Rainbow,rock,49398540,Don't Talk To Strangers,Dio,rock,0.2250602795603165
470,55966720,Proud Mary,Ike & Tina Turner,pop,31500122,"Can't Get Enough Of Your Love, Babe",Barry White,pop,0.34487157335046115
471,33561232,The End of Heartache,Killswitch Engage,metal,33561199,My Curse,Killswitch Engage,metal,0.08797508496725037
472,46947571,Midlife Crisis,Faith No More,rock,46873555,Epic,Faith No More,rock,0.1971700310156549
473,54547475,Pipe,Christina Aguilera,pop,54023317,Like I Do,Christina Aguilera,pop,0.23821560154068067
474,43050139,The House Of The Rising Sun,The Animals,pop,33427095,(I Can't Get No) Satisfaction,The Rolling Stones,rock,0.24789988265568264
475,29076487,Stormy Weather,Etta James,pop,47021261,A Sunday Kind Of Love,Etta James,pop,0.18159741134330132
476,41522803,Cupid,Sam Cooke,pop,34470927,"What'd I Say, Pt. I & II",Ray Charles,pop,0.18954601577115615
477,47076925,Pull Me Under (LP Version),Dream Theater,rock,40354743,"Metropolis - Part I (""The Miracle And The Sleeper"") (LP Version)",Dream Theater,rock,0.1314345510794418
478,25616755,Ain't No Woman (Like the One I Got),Four Tops,pop,47025638,Cruisin',Smokey Robinson,rnb,0.13239364233965223
479,9076759,The Temple Of The King,Rainbow,rock,47080200,Catch The Rainbow,Rainbow,rock,0.07090916662865665
480,49300301,Little Child Runnin' Wild,Curtis Mayfield,soul,8584179,(If Loving You Is Wrong) I Don't Want To Be Right,David Ruffin,rnb,0.24606439014423365
481,33317554,Tempted to Touch,Beres Hammond,reggae,47043911,I Feel Good,Beres Hammond,reggae,0.03140140686966442
482,49573990,Little Wing,Stevie Ray Vaughan,rock,10221826,A Fool No More,Peter Green,rock,0.2613327332860217
483,34202206,River Deep - Mountain High (Remastered Version 1991),Ike & Tina Turner,pop,49887819,I Never Loved a Man (The Way I Love You),Aretha Franklin,soul,0.21803988971287203
484,41170133,I'm Eighteen,Alice Cooper,rock,38717090,No More Mr. Nice Guy (Album Version),Alice Cooper,rock,0.1502731928165283
485,34604448,South of Heaven,Slayer,metal,48132679,Angel of Death,Slayer,metal,0.09483733712783604
486,34104935,Smoke On the Water (2012 - Remaster),Deep Purple,rock,53469098,Highway To Hell,AC/DC,rock,0.16131916707859806
487,46870522,Jump In the Line,Harry Belafonte,pop,37002392,Banana Boat (Day-O) (Remastered),Harry Belafonte,pop,0.35358849828987204
488,47225595,The Rubberband Man,Spinners,soul,47551170,Use Me,Bill Withers,pop,0.2728967196205183
489,46984368,Superbeast,Rob Zombie,rock,32696593,Feel So Numb,Rob Zombie,rock,0.10806204572785516
490,47021687,Nutbush City Limits,Ike & Tina Turner,pop,41624223,We Don't Need Another Hero (Thunderdome),Tina Turner,pop,0.2980150492847019
491,45643985,Amaranth (Album Version),Nightwish,metal,45643315,Wish I Had An Angel,Nightwish,metal,0.09354051083869963
492,39642779,What Becomes Of The Brokenhearted,Jimmy Ruffin,rnb,53781097,My Girl,The Temptations,rnb,0.24193889207949715
493,33467459,Now That We've Found Love,Third World,reggae,41004379,Train To Skaville,The Ethiopians,reggae,0.2708656041365628
494,48518230,Legalize It,Peter Tosh,reggae,53687904,Bush Doctor (2002 Remastered Version),Peter Tosh,reggae,0.21667363075370882
495,33964565,Between Angels And Insects,Papa Roach,rock,33964631,Getting Away With Murder,Papa Roach,rock,0.11381115198148928
496,46859951,Spoonful,Howlin' Wolf,blues,32404756,I Can't Be Satisfied,Muddy Waters,blues,0.13609026692944481
497,9209600,More Human Than Human,White Zombie,rock,46984370,Thunder Kiss '65,White Zombie,rock,0.17604384534688133
498,32870061,You Can Get It If You Really Want,Jimmy Cliff,reggae,54499191,Three Little Birds,Bob Marley & The Wailers,reggae,0.19250780467987239
499,23800688,Absolute Zero,Stone Sour,rock,47976045,Through Glass,Stone Sour,rock,0.17924275246538268
